Time	Author	Message	Skype Name
8/28/2014 15:20	Skyper 2	…	skyper2
8/28/2014 15:21	Skyper 1	…	skyper1
8/28/2014 15:22	Skyper 1	…	skyper1
8/28/2014 15:22	Skyper 1	…	skyper1
8/28/2014 15:22	Skyper 2	…	skyper2
8/28/2014 15:22	Skyper 1	…	skyper1
8/28/2014 15:23	Skyper 2	…	skyper2
8/28/2014 15:23	Skyper 2	…	skyper2
8/28/2014 15:24	Skyper 1	…	skyper1
8/28/2014 15:24	Skyper 2	…	skyper2
8/28/2014 15:29	Skyper 1	…	skyper1
8/28/2014 15:29	Skyper 1	…	skyper1
8/28/2014 15:29	Skyper 1	…	skyper1
8/28/2014 15:30	Skyper 2	…	skyper2
8/28/2014 15:30	Skyper 1	…	skyper1
8/28/2014 15:32	Skyper 2	…	skyper2
8/28/2014 15:34	Skyper 1	…	skyper1
8/28/2014 15:34	Skyper 2	…	skyper2
8/28/2014 15:34	Skyper 1	…	skyper1
8/28/2014 15:34	Skyper 2	…	skyper2
8/28/2014 15:34	Skyper 2	…	skyper2
8/28/2014 15:35	Skyper 2	…	skyper2
8/28/2014 15:35	Skyper 1	…	skyper1
8/28/2014 15:35	Skyper 1	…	skyper1
8/28/2014 15:39	Skyper 2	…	skyper2
8/28/2014 15:43	Skyper 1	…	skyper1
8/28/2014 17:49	Skyper 1	…	skyper1
8/28/2014 17:57	Skyper 1	…	skyper1
8/28/2014 18:11	Skyper 2	…	skyper2
8/28/2014 18:11	Skyper 2	…	skyper2
8/28/2014 18:12	Skyper 1	…	skyper1
8/28/2014 18:13	Skyper 1	…	skyper1
8/29/2014 9:40	Skyper 2	…	skyper2
8/29/2014 9:40	Skyper 2	…	skyper2
8/29/2014 10:55	Skyper 2	…	skyper2
8/29/2014 11:07	Skyper 1	…	skyper1
8/29/2014 11:07	Skyper 2	…	skyper2
8/29/2014 11:08	Skyper 1	…	skyper1
8/29/2014 11:09	Skyper 1	…	skyper1
8/29/2014 11:09	Skyper 2	…	skyper2
8/29/2014 11:09	Skyper 1	…	skyper1
8/29/2014 11:10	Skyper 2	…	skyper2
8/29/2014 11:10	Skyper 2	…	skyper2
8/29/2014 11:10	Skyper 2	…	skyper2
8/29/2014 11:10	Skyper 2	…	skyper2
8/29/2014 11:10	Skyper 2	…	skyper2
8/29/2014 11:10	Skyper 2	…	skyper2
8/29/2014 11:10	Skyper 1	…	skyper1
8/29/2014 11:10	Skyper 1	…	skyper1
8/29/2014 11:36	Skyper 2	…	skyper2
8/29/2014 11:42	Skyper 1	…	skyper1
8/30/2014 2:02	Skyper 2	…	skyper2
8/30/2014 2:22	Skyper 1	…	skyper1
8/30/2014 2:26	Skyper 2	…	skyper2
8/30/2014 2:26	Skyper 1	…	skyper1
8/30/2014 2:27	Skyper 1	…	skyper1
8/30/2014 2:28	Skyper 2	…	skyper2
8/30/2014 2:28	Skyper 2	…	skyper2
8/30/2014 2:28	Skyper 1	…	skyper1
8/30/2014 2:28	Skyper 1	…	skyper1
8/30/2014 2:28	Skyper 1	…	skyper1
8/30/2014 2:28	Skyper 2	…	skyper2
8/30/2014 2:28	Skyper 1	…	skyper1
8/30/2014 2:29	Skyper 2	…	skyper2
8/30/2014 2:29	Skyper 2	…	skyper2
8/30/2014 2:29	Skyper 2	…	skyper2
8/30/2014 2:29	Skyper 2	…	skyper2
8/30/2014 2:29	Skyper 2	…	skyper2
8/30/2014 2:29	Skyper 1	…	skyper1
8/30/2014 2:29	Skyper 1	…	skyper1
8/30/2014 2:29	Skyper 1	…	skyper1
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:30	Skyper 1	…	skyper1
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:30	Skyper 1	…	skyper1
8/30/2014 2:30	Skyper 1	…	skyper1
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:30	Skyper 2	…	skyper2
8/30/2014 2:31	Skyper 1	…	skyper1
8/30/2014 2:31	Skyper 2	…	skyper2
8/30/2014 2:32	Skyper 2	…	skyper2
8/30/2014 2:32	Skyper 2	…	skyper2
8/30/2014 2:33	Skyper 1	…	skyper1
8/30/2014 2:33	Skyper 2	…	skyper2
8/30/2014 2:33	Skyper 1	…	skyper1
8/30/2014 2:33	Skyper 2	…	skyper2
8/30/2014 2:34	Skyper 1	…	skyper1
8/30/2014 2:36	Skyper 2	…	skyper2
8/30/2014 2:36	Skyper 2	…	skyper2
8/30/2014 2:36	Skyper 2	…	skyper2
8/30/2014 2:36	Skyper 2	…	skyper2
8/30/2014 2:36	Skyper 1	…	skyper1
8/30/2014 2:38	Skyper 2	…	skyper2
8/30/2014 2:38	Skyper 1	…	skyper1
8/30/2014 2:39	Skyper 1	…	skyper1
8/30/2014 2:39	Skyper 2	…	skyper2
8/30/2014 2:39	Skyper 2	…	skyper2
8/30/2014 2:39	Skyper 1	…	skyper1
8/30/2014 2:39	Skyper 2	…	skyper2
8/30/2014 2:39	Skyper 2	…	skyper2
8/30/2014 2:39	Skyper 2	…	skyper2
8/30/2014 2:39	Skyper 2	…	skyper2
8/30/2014 2:40	Skyper 2	…	skyper2
8/30/2014 2:40	Skyper 2	…	skyper2
8/30/2014 2:40	Skyper 2	…	skyper2
8/30/2014 2:40	Skyper 1	…	skyper1
8/30/2014 2:40	Skyper 2	…	skyper2
8/30/2014 2:41	Skyper 1	…	skyper1
8/30/2014 2:47	Skyper 2	…	skyper2
8/30/2014 2:48	Skyper 2	…	skyper2
8/30/2014 2:48	Skyper 1	…	skyper1
8/30/2014 2:48	Skyper 2	…	skyper2
8/30/2014 2:48	Skyper 1	…	skyper1
8/30/2014 2:48	Skyper 1	…	skyper1
8/30/2014 2:48	Skyper 2	…	skyper2
8/30/2014 2:49	Skyper 2	…	skyper2
8/30/2014 2:50	Skyper 1	…	skyper1
8/30/2014 2:50	Skyper 2	…	skyper2
8/30/2014 2:51	Skyper 1	…	skyper1
8/30/2014 2:53	Skyper 1	…	skyper1
8/30/2014 2:53	Skyper 2	…	skyper2
8/30/2014 2:54	Skyper 1	…	skyper1
8/30/2014 10:18	Skyper 2	…	skyper2
8/30/2014 10:18	Skyper 1	…	skyper1
8/30/2014 10:18	Skyper 1	…	skyper1
8/30/2014 10:18	Skyper 2	…	skyper2
8/30/2014 10:19	Skyper 1	…	skyper1
8/30/2014 10:19	Skyper 2	…	skyper2
8/30/2014 10:19	Skyper 2	…	skyper2
8/30/2014 10:19	Skyper 2	…	skyper2
8/30/2014 10:20	Skyper 1	…	skyper1
8/30/2014 10:21	Skyper 2	…	skyper2
8/30/2014 10:21	Skyper 2	…	skyper2
8/30/2014 10:22	Skyper 2	…	skyper2
8/30/2014 10:22	Skyper 1	…	skyper1
8/30/2014 10:23	Skyper 1	…	skyper1
8/30/2014 10:24	Skyper 1	…	skyper1
8/30/2014 10:26	Skyper 2	…	skyper2
8/30/2014 10:27	Skyper 2	…	skyper2
8/30/2014 10:30	Skyper 2	…	skyper2
8/30/2014 10:34	Skyper 1	…	skyper1
8/30/2014 10:36	Skyper 1	…	skyper1
8/30/2014 10:36	Skyper 1	…	skyper1
8/30/2014 10:36	Skyper 2	…	skyper2
8/30/2014 10:38	Skyper 2	…	skyper2
8/30/2014 10:39	Skyper 2	…	skyper2
8/30/2014 10:39	Skyper 2	…	skyper2
8/30/2014 10:39	Skyper 2	…	skyper2
8/30/2014 10:39	Skyper 1	…	skyper1
8/30/2014 10:40	Skyper 2	…	skyper2
8/30/2014 10:41	Skyper 1	…	skyper1
8/30/2014 10:44	Skyper 1	…	skyper1
8/30/2014 10:49	Skyper 2	…	skyper2
8/30/2014 10:49	Skyper 2	…	skyper2
8/30/2014 10:56	Skyper 1	…	skyper1
8/30/2014 10:56	Skyper 1	…	skyper1
8/30/2014 10:56	Skyper 2	…	skyper2
8/30/2014 10:58	Skyper 1	…	skyper1
8/30/2014 10:59	Skyper 1	…	skyper1
8/30/2014 11:03	Skyper 2	…	skyper2
8/30/2014 13:40	Skyper 1	…	skyper1
8/30/2014 14:23	Skyper 2	…	skyper2
8/30/2014 14:27	Skyper 1	…	skyper1
8/30/2014 14:28	Skyper 2	…	skyper2
8/30/2014 18:18	Skyper 2	…	skyper2
8/30/2014 18:18	Skyper 2	…	skyper2
8/30/2014 18:18	Skyper 2	…	skyper2
8/30/2014 18:18	Skyper 1	…	skyper1
8/30/2014 18:19	Skyper 1	…	skyper1
8/30/2014 18:19	Skyper 2	…	skyper2
8/30/2014 18:20	Skyper 2	…	skyper2
8/30/2014 18:20	Skyper 1	…	skyper1
8/30/2014 18:21	Skyper 1	…	skyper1
8/30/2014 19:19	Skyper 1	…	skyper1
8/30/2014 19:55	Skyper 2	…	skyper2
8/30/2014 19:56	Skyper 1	…	skyper1
8/30/2014 19:57	Skyper 2	…	skyper2
8/30/2014 19:57	Skyper 2	…	skyper2
8/30/2014 19:58	Skyper 2	…	skyper2
8/30/2014 19:59	Skyper 1	…	skyper1
8/30/2014 19:59	Skyper 2	…	skyper2
8/30/2014 20:00	Skyper 1	…	skyper1
8/30/2014 21:11	Skyper 2	…	skyper2
8/30/2014 21:13	Skyper 2	…	skyper2
8/30/2014 21:13	Skyper 2	…	skyper2
8/30/2014 21:17	Skyper 1	…	skyper1
8/30/2014 21:44	Skyper 2	…	skyper2
8/30/2014 21:52	Skyper 2	…	skyper2
8/30/2014 22:11	Skyper 2	…	skyper2
8/30/2014 22:15	Skyper 2	…	skyper2
8/31/2014 2:59	Skyper 2	…	skyper2
8/31/2014 12:01	Skyper 1	…	skyper1
8/31/2014 12:05	Skyper 2	…	skyper2
8/31/2014 12:09	Skyper 1	…	skyper1
8/31/2014 12:10	Skyper 1	…	skyper1
8/31/2014 12:10	Skyper 1	…	skyper1
8/31/2014 12:58	Skyper 1	…	skyper1
8/31/2014 14:04	Skyper 2	…	skyper2
8/31/2014 14:06	Skyper 1	…	skyper1
8/31/2014 14:06	Skyper 2	…	skyper2
8/31/2014 14:07	Skyper 1	…	skyper1
8/31/2014 14:10	Skyper 2	…	skyper2
8/31/2014 14:10	Skyper 1	…	skyper1
8/31/2014 14:10	Skyper 1	…	skyper1
8/31/2014 14:11	Skyper 2	…	skyper2
8/31/2014 14:11	Skyper 1	…	skyper1
8/31/2014 14:11	Skyper 1	…	skyper1
8/31/2014 14:11	Skyper 2	…	skyper2
8/31/2014 14:12	Skyper 1	…	skyper1
8/31/2014 14:19	Skyper 2	…	skyper2
8/31/2014 14:27	Skyper 1	…	skyper1
8/31/2014 19:21	Skyper 2	…	skyper2
8/31/2014 19:21	Skyper 2	…	skyper2
8/31/2014 19:24	Skyper 2	…	skyper2
8/31/2014 19:35	Skyper 2	…	skyper2
8/31/2014 20:36	Skyper 1	…	skyper1
8/31/2014 20:37	Skyper 2	…	skyper2
8/31/2014 20:37	Skyper 1	…	skyper1
8/31/2014 20:37	Skyper 1	…	skyper1
8/31/2014 20:38	Skyper 2	…	skyper2
8/31/2014 20:38	Skyper 2	…	skyper2
8/31/2014 20:38	Skyper 1	…	skyper1
8/31/2014 20:38	Skyper 1	…	skyper1
8/31/2014 20:40	Skyper 1	…	skyper1
8/31/2014 20:41	Skyper 2	…	skyper2
8/31/2014 20:41	Skyper 2	…	skyper2
8/31/2014 20:41	Skyper 1	…	skyper1
8/31/2014 20:41	Skyper 2	…	skyper2
8/31/2014 20:41	Skyper 1	…	skyper1
8/31/2014 20:43	Skyper 2	…	skyper2
8/31/2014 20:44	Skyper 1	…	skyper1
8/31/2014 20:44	Skyper 1	…	skyper1
8/31/2014 20:44	Skyper 1	…	skyper1
8/31/2014 20:48	Skyper 2	…	skyper2
8/31/2014 20:49	Skyper 1	…	skyper1
8/31/2014 20:49	Skyper 2	…	skyper2
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:50	Skyper 2	…	skyper2
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:50	Skyper 2	…	skyper2
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:50	Skyper 2	…	skyper2
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:50	Skyper 1	…	skyper1
8/31/2014 20:51	Skyper 2	…	skyper2
8/31/2014 20:51	Skyper 2	…	skyper2
8/31/2014 20:51	Skyper 1	…	skyper1
8/31/2014 20:51	Skyper 1	…	skyper1
8/31/2014 20:52	Skyper 2	…	skyper2
8/31/2014 20:52	Skyper 1	…	skyper1
8/31/2014 20:52	Skyper 2	…	skyper2
8/31/2014 20:54	Skyper 1	…	skyper1
8/31/2014 20:54	Skyper 1	…	skyper1
8/31/2014 20:55	Skyper 1	…	skyper1
8/31/2014 20:55	Skyper 2	…	skyper2
8/31/2014 22:26	Skyper 1	…	skyper1
8/31/2014 22:26	Skyper 1	…	skyper1
9/1/2014 10:31	Skyper 2	…	skyper2
9/1/2014 12:52	Skyper 2	…	skyper2
9/1/2014 12:55	Skyper 1	…	skyper1
9/1/2014 12:59	Skyper 2	…	skyper2
9/1/2014 13:09	Skyper 1	…	skyper1
9/1/2014 13:09	Skyper 1	…	skyper1
9/1/2014 13:29	Skyper 1	…	skyper1
9/1/2014 13:32	Skyper 2	…	skyper2
9/1/2014 13:32	Skyper 2	…	skyper2
9/1/2014 13:32	Skyper 2	…	skyper2
9/1/2014 13:32	Skyper 1	…	skyper1
9/1/2014 13:32	Skyper 1	…	skyper1
9/1/2014 13:32	Skyper 2	…	skyper2
9/1/2014 13:33	Skyper 2	…	skyper2
9/1/2014 13:33	Skyper 1	…	skyper1
9/1/2014 13:33	Skyper 2	…	skyper2
9/1/2014 13:33	Skyper 1	…	skyper1
9/1/2014 13:33	Skyper 2	…	skyper2
9/1/2014 13:33	Skyper 2	…	skyper2
9/1/2014 13:33	Skyper 2	…	skyper2
9/1/2014 13:33	Skyper 2	…	skyper2
9/1/2014 13:34	Skyper 1	…	skyper1
9/1/2014 13:34	Skyper 1	…	skyper1
9/1/2014 13:37	Skyper 2	…	skyper2
9/1/2014 13:37	Skyper 2	…	skyper2
9/1/2014 13:37	Skyper 2	…	skyper2
9/1/2014 13:37	Skyper 1	…	skyper1
9/1/2014 13:37	Skyper 1	…	skyper1
9/1/2014 13:38	Skyper 2	…	skyper2
9/1/2014 13:38	Skyper 2	…	skyper2
9/1/2014 13:41	Skyper 1	…	skyper1
9/1/2014 13:42	Skyper 2	…	skyper2
9/1/2014 13:42	Skyper 2	…	skyper2
9/1/2014 13:42	Skyper 1	…	skyper1
9/1/2014 13:42	Skyper 1	…	skyper1
9/1/2014 13:42	Skyper 2	…	skyper2
9/1/2014 13:43	Skyper 1	…	skyper1
9/1/2014 13:48	Skyper 2	…	skyper2
9/1/2014 14:00	Skyper 1	…	skyper1
9/1/2014 14:03	Skyper 1	…	skyper1
9/1/2014 14:03	Skyper 2	…	skyper2
9/1/2014 14:03	Skyper 2	…	skyper2
9/1/2014 14:03	Skyper 1	…	skyper1
9/1/2014 14:20	Skyper 1	…	skyper1
9/1/2014 14:20	Skyper 1	…	skyper1
9/1/2014 14:21	Skyper 1	…	skyper1
9/1/2014 14:21	Skyper 1	…	skyper1
9/1/2014 15:46	Skyper 2	…	skyper2
9/1/2014 15:46	Skyper 2	…	skyper2
9/1/2014 15:57	Skyper 1	…	skyper1
9/1/2014 15:57	Skyper 1	…	skyper1
9/1/2014 15:58	Skyper 2	…	skyper2
9/1/2014 15:59	Skyper 1	…	skyper1
9/1/2014 15:59	Skyper 2	…	skyper2
9/1/2014 16:00	Skyper 2	…	skyper2
9/1/2014 16:00	Skyper 1	…	skyper1
9/1/2014 16:00	Skyper 2	…	skyper2
9/1/2014 16:01	Skyper 1	…	skyper1
9/1/2014 16:09	Skyper 2	…	skyper2
9/1/2014 16:09	Skyper 2	…	skyper2
9/1/2014 16:09	Skyper 2	…	skyper2
9/1/2014 16:15	Skyper 1	…	skyper1
9/1/2014 16:15	Skyper 1	…	skyper1
9/1/2014 16:16	Skyper 1	…	skyper1
9/1/2014 16:17	Skyper 1	…	skyper1
9/1/2014 16:22	Skyper 1	…	skyper1
9/1/2014 16:34	Skyper 2	…	skyper2
9/1/2014 16:34	Skyper 1	…	skyper1
9/1/2014 16:38	Skyper 1	…	skyper1
9/1/2014 16:38	Skyper 1	…	skyper1
9/1/2014 17:26	Skyper 1	…	skyper1
9/1/2014 19:31	Skyper 2	…	skyper2
9/1/2014 19:59	Skyper 1	…	skyper1
9/1/2014 20:00	Skyper 1	…	skyper1
9/1/2014 20:00	Skyper 1	…	skyper1
9/1/2014 20:16	Skyper 1	…	skyper1
9/1/2014 20:23	Skyper 2	…	skyper2
9/1/2014 20:25	Skyper 1	…	skyper1
9/1/2014 20:25	Skyper 1	…	skyper1
9/1/2014 23:07	Skyper 1	…	skyper1
9/2/2014 0:53	Skyper 2	…	skyper2
9/2/2014 11:53	Skyper 2	…	skyper2
9/2/2014 16:57	Skyper 1	…	skyper1
9/2/2014 19:46	Skyper 2	…	skyper2
9/2/2014 19:46	Skyper 2	…	skyper2
9/2/2014 19:46	Skyper 1	…	skyper1
9/2/2014 19:46	Skyper 1	…	skyper1
9/2/2014 19:46	Skyper 1	…	skyper1
9/2/2014 19:46	Skyper 2	…	skyper2
9/2/2014 19:47	Skyper 1	…	skyper1
9/2/2014 19:47	Skyper 1	…	skyper1
9/2/2014 19:47	Skyper 1	…	skyper1
9/2/2014 19:47	Skyper 2	…	skyper2
9/2/2014 19:47	Skyper 1	…	skyper1
9/2/2014 19:48	Skyper 2	…	skyper2
9/2/2014 19:48	Skyper 1	…	skyper1
9/2/2014 19:48	Skyper 1	…	skyper1
9/2/2014 19:50	Skyper 1	…	skyper1
9/2/2014 19:50	Skyper 2	…	skyper2
9/2/2014 19:51	Skyper 2	…	skyper2
9/2/2014 19:51	Skyper 1	…	skyper1
9/2/2014 19:51	Skyper 2	…	skyper2
9/2/2014 19:51	Skyper 1	…	skyper1
9/2/2014 19:51	Skyper 1	…	skyper1
9/2/2014 19:53	Skyper 1	…	skyper1
9/2/2014 19:53	Skyper 2	…	skyper2
9/2/2014 19:54	Skyper 2	…	skyper2
9/2/2014 19:54	Skyper 1	…	skyper1
9/2/2014 19:54	Skyper 1	…	skyper1
9/2/2014 19:54	Skyper 1	…	skyper1
9/2/2014 19:55	Skyper 2	…	skyper2
9/2/2014 19:56	Skyper 1	…	skyper1
9/2/2014 20:02	Skyper 1	…	skyper1
9/2/2014 20:02	Skyper 2	…	skyper2
9/2/2014 20:02	Skyper 1	…	skyper1
9/2/2014 20:03	Skyper 2	…	skyper2
9/2/2014 20:03	Skyper 2	…	skyper2
9/2/2014 20:03	Skyper 2	…	skyper2
9/2/2014 20:03	Skyper 1	…	skyper1
9/2/2014 20:04	Skyper 2	…	skyper2
9/2/2014 20:04	Skyper 1	…	skyper1
9/2/2014 20:04	Skyper 1	…	skyper1
9/2/2014 20:05	Skyper 1	…	skyper1
9/2/2014 20:05	Skyper 2	…	skyper2
9/2/2014 20:05	Skyper 1	…	skyper1
9/2/2014 20:05	Skyper 1	…	skyper1
9/2/2014 20:06	Skyper 1	…	skyper1
9/2/2014 20:07	Skyper 1	…	skyper1
9/2/2014 20:13	Skyper 2	…	skyper2
9/2/2014 20:13	Skyper 2	…	skyper2
9/2/2014 20:14	Skyper 2	…	skyper2
9/2/2014 20:14	Skyper 1	…	skyper1
9/2/2014 20:14	Skyper 1	…	skyper1
9/2/2014 20:15	Skyper 2	…	skyper2
9/2/2014 20:15	Skyper 1	…	skyper1
9/2/2014 20:15	Skyper 2	…	skyper2
9/2/2014 20:20	Skyper 1	…	skyper1
9/2/2014 20:20	Skyper 1	…	skyper1
9/2/2014 20:21	Skyper 1	…	skyper1
9/2/2014 20:23	Skyper 1	…	skyper1
9/2/2014 20:23	Skyper 1	…	skyper1
9/2/2014 20:24	Skyper 1	…	skyper1
9/2/2014 20:55	Skyper 1	…	skyper1
9/2/2014 20:57	Skyper 1	…	skyper1
9/2/2014 20:57	Skyper 2	…	skyper2
9/2/2014 20:57	Skyper 2	…	skyper2
9/2/2014 20:58	Skyper 1	…	skyper1
9/2/2014 20:58	Skyper 1	…	skyper1
9/2/2014 21:19	Skyper 1	…	skyper1
9/2/2014 21:19	Skyper 2	…	skyper2
9/2/2014 21:19	Skyper 2	…	skyper2
9/2/2014 21:20	Skyper 1	…	skyper1
9/2/2014 21:33	Skyper 2	…	skyper2
9/2/2014 21:33	Skyper 2	…	skyper2
9/2/2014 21:34	Skyper 1	…	skyper1
9/2/2014 21:35	Skyper 2	…	skyper2
9/2/2014 21:35	Skyper 2	…	skyper2
9/2/2014 21:35	Skyper 2	…	skyper2
9/2/2014 21:35	Skyper 2	…	skyper2
9/2/2014 21:36	Skyper 1	…	skyper1
9/2/2014 21:36	Skyper 1	…	skyper1
9/2/2014 21:36	Skyper 1	…	skyper1
9/2/2014 21:37	Skyper 1	…	skyper1
9/2/2014 21:37	Skyper 2	…	skyper2
9/2/2014 21:37	Skyper 1	…	skyper1
9/2/2014 21:37	Skyper 1	…	skyper1
9/2/2014 21:37	Skyper 1	…	skyper1
9/2/2014 21:44	Skyper 1	…	skyper1
9/2/2014 21:44	Skyper 1	…	skyper1
9/2/2014 21:45	Skyper 1	…	skyper1
9/2/2014 21:45	Skyper 2	…	skyper2
9/2/2014 21:51	Skyper 2	…	skyper2
9/2/2014 21:52	Skyper 2	…	skyper2
9/2/2014 21:52	Skyper 1	…	skyper1
9/2/2014 21:53	Skyper 1	…	skyper1
9/2/2014 21:53	Skyper 2	…	skyper2
9/2/2014 21:53	Skyper 1	…	skyper1
9/2/2014 21:53	Skyper 1	…	skyper1
9/2/2014 21:53	Skyper 2	…	skyper2
9/2/2014 21:54	Skyper 2	…	skyper2
9/2/2014 21:54	Skyper 1	…	skyper1
9/2/2014 21:54	Skyper 1	…	skyper1
9/2/2014 21:54	Skyper 1	…	skyper1
9/2/2014 21:58	Skyper 2	…	skyper2
9/2/2014 21:59	Skyper 1	…	skyper1
9/2/2014 21:59	Skyper 1	…	skyper1
9/2/2014 22:00	Skyper 1	…	skyper1
9/2/2014 22:00	Skyper 1	…	skyper1
9/2/2014 22:02	Skyper 2	…	skyper2
9/2/2014 22:02	Skyper 2	…	skyper2
9/2/2014 22:03	Skyper 1	…	skyper1
9/2/2014 22:03	Skyper 1	…	skyper1
9/2/2014 22:05	Skyper 1	…	skyper1
9/2/2014 22:05	Skyper 1	…	skyper1
9/2/2014 22:05	Skyper 2	…	skyper2
9/2/2014 22:06	Skyper 1	…	skyper1
9/2/2014 22:08	Skyper 1	…	skyper1
9/2/2014 22:08	Skyper 2	…	skyper2
9/2/2014 22:09	Skyper 1	…	skyper1
9/2/2014 22:10	Skyper 2	…	skyper2
9/2/2014 22:10	Skyper 1	…	skyper1
9/2/2014 22:10	Skyper 2	…	skyper2
9/2/2014 22:10	Skyper 1	…	skyper1
9/2/2014 22:10	Skyper 2	…	skyper2
9/2/2014 22:12	Skyper 1	…	skyper1
9/2/2014 22:12	Skyper 1	…	skyper1
9/2/2014 22:13	Skyper 1	…	skyper1
9/2/2014 22:13	Skyper 1	…	skyper1
9/2/2014 22:16	Skyper 2	…	skyper2
9/2/2014 22:16	Skyper 2	…	skyper2
9/2/2014 22:17	Skyper 1	…	skyper1
9/2/2014 22:23	Skyper 2	…	skyper2
9/2/2014 22:23	Skyper 1	…	skyper1
9/2/2014 22:23	Skyper 2	…	skyper2
9/2/2014 22:24	Skyper 1	…	skyper1
9/2/2014 22:24	Skyper 2	…	skyper2
9/2/2014 22:24	Skyper 2	…	skyper2
9/2/2014 22:24	Skyper 1	…	skyper1
9/2/2014 22:28	Skyper 1	…	skyper1
9/2/2014 22:28	Skyper 2	…	skyper2
9/2/2014 22:29	Skyper 1	…	skyper1
9/2/2014 22:29	Skyper 2	…	skyper2
9/2/2014 22:30	Skyper 1	…	skyper1
9/2/2014 22:36	Skyper 1	…	skyper1
9/2/2014 22:36	Skyper 1	…	skyper1
9/2/2014 22:36	Skyper 1	…	skyper1
9/2/2014 22:39	Skyper 2	…	skyper2
9/2/2014 22:40	Skyper 1	…	skyper1
9/2/2014 22:40	Skyper 1	…	skyper1
9/2/2014 22:41	Skyper 2	…	skyper2
9/2/2014 22:42	Skyper 1	…	skyper1
9/2/2014 22:42	Skyper 1	…	skyper1
9/2/2014 22:42	Skyper 1	…	skyper1
9/2/2014 22:42	Skyper 2	…	skyper2
9/2/2014 22:42	Skyper 1	…	skyper1
9/2/2014 22:42	Skyper 2	…	skyper2
9/2/2014 22:42	Skyper 1	…	skyper1
9/2/2014 22:42	Skyper 1	…	skyper1
9/2/2014 22:42	Skyper 2	…	skyper2
9/2/2014 22:42	Skyper 2	…	skyper2
9/2/2014 22:42	Skyper 2	…	skyper2
9/2/2014 22:42	Skyper 2	…	skyper2
9/2/2014 22:43	Skyper 2	…	skyper2
9/2/2014 22:43	Skyper 1	…	skyper1
9/2/2014 22:45	Skyper 1	…	skyper1
9/2/2014 22:46	Skyper 1	…	skyper1
9/2/2014 22:46	Skyper 2	…	skyper2
9/2/2014 22:46	Skyper 2	…	skyper2
9/2/2014 22:46	Skyper 2	…	skyper2
9/2/2014 22:46	Skyper 1	…	skyper1
9/2/2014 22:46	Skyper 1	…	skyper1
9/2/2014 22:46	Skyper 1	…	skyper1
9/2/2014 22:47	Skyper 1	…	skyper1
9/2/2014 22:47	Skyper 1	…	skyper1
9/2/2014 22:47	Skyper 1	…	skyper1
9/2/2014 22:47	Skyper 1	…	skyper1
9/2/2014 22:47	Skyper 2	…	skyper2
9/2/2014 22:48	Skyper 1	…	skyper1
9/2/2014 22:48	Skyper 1	…	skyper1
9/2/2014 22:48	Skyper 1	…	skyper1
9/2/2014 22:49	Skyper 1	…	skyper1
9/2/2014 22:49	Skyper 1	…	skyper1
9/2/2014 22:49	Skyper 1	…	skyper1
9/2/2014 22:49	Skyper 1	…	skyper1
9/2/2014 22:50	Skyper 1	…	skyper1
9/2/2014 22:51	Skyper 2	…	skyper2
9/2/2014 22:51	Skyper 1	…	skyper1
9/2/2014 22:51	Skyper 2	…	skyper2
9/2/2014 22:51	Skyper 1	…	skyper1
9/2/2014 22:52	Skyper 2	…	skyper2
9/2/2014 22:52	Skyper 1	…	skyper1
9/2/2014 22:52	Skyper 1	…	skyper1
9/2/2014 22:53	Skyper 2	…	skyper2
9/2/2014 22:54	Skyper 1	…	skyper1
9/2/2014 22:54	Skyper 1	…	skyper1
9/2/2014 22:54	Skyper 2	…	skyper2
9/2/2014 22:55	Skyper 1	…	skyper1
9/2/2014 22:56	Skyper 2	…	skyper2
9/2/2014 22:56	Skyper 2	…	skyper2
9/2/2014 22:56	Skyper 2	…	skyper2
9/2/2014 22:56	Skyper 1	…	skyper1
9/2/2014 22:57	Skyper 2	…	skyper2
9/2/2014 22:57	Skyper 1	…	skyper1
9/2/2014 22:57	Skyper 1	…	skyper1
9/2/2014 22:57	Skyper 2	…	skyper2
9/2/2014 22:57	Skyper 1	…	skyper1
9/2/2014 22:58	Skyper 2	…	skyper2
9/2/2014 22:58	Skyper 2	…	skyper2
9/2/2014 22:58	Skyper 1	…	skyper1
9/2/2014 22:58	Skyper 1	…	skyper1
9/2/2014 22:59	Skyper 1	…	skyper1
9/2/2014 23:01	Skyper 1	…	skyper1
9/2/2014 23:01	Skyper 1	…	skyper1
9/2/2014 23:05	Skyper 2	…	skyper2
9/2/2014 23:06	Skyper 1	…	skyper1
9/2/2014 23:07	Skyper 1	…	skyper1
9/2/2014 23:07	Skyper 2	…	skyper2
